AdditionalExp,AgentStatus,AgExemptYN,AnnualLeaseAmt,APXBuildingSqFt,ApxWarehouseSqFt,AssociationFee,AVMYN,Baths,Bedrooms,BlogYN,CAMSf,CeilingHeight,City,Construction,Cooling,County,DateNewListing,DeedRestrictions,Directions,DisplayAddressListing,DisplayFlagAddress,Dockage,DualCommisson,ElectricVoltage,ElementarySchool,ElevatorYN,ExclusiveAgency,ExistingMtg,ExteriorMiscellaneous,Extras,Floor,ForeclosedYN,FrontageRoad,GrossIncome,Heating,HighSchool,HOAYN,IDX,IDXYN,LeaseOption,LeaseRate,LeaseTerm,LeaseTerms,LeaseType,LeaseYN,ListAgentAgentID,ListDate,ListingAgentID,ListingBoardID,ListingFirmID,ListingID,ListingOfficeID,ListingStatus,ListOfficeOfficeID,ListPrice,Location,LotSizeArea,LotSizeDim1,LotSizeDim2,LotSizeDim4,LotSizeDimensions,MiddleSchool,ModificationTimeStamp,NaturalGasYN,NetIncome,NonRep,NonRepCommType,Offerings,OfficeIDX,OfficeSqFt,OfficeStatus,OpenHouseAgentID,OpenHouseBoardID,OpenHouseEndDate,OpenHouseEndTime,OpenHouseEndTimeAMPM,OpenHouseFirmID,OpenHouseOfficeID,OpenHouseRemarks,OpenHouseStartDate,OpenHouseStartTimeAMPM,OpenHouseTime,OpenHouseType,OpenHouseYN,OperatingExpenses,OriginalListingFirm,OverheadDoors,ParcelNumber,Parking,PendingAgentAgentID,PendingOfficeOfficeID,PhotoCount,PhotoModificationTimestamp,Photos,PostalCode,PropertyFormat,PropertySubtype,PropertyType,PropertyTypeFeatures,PublicRemarks,Restrooms,Roof,SaleIncludes,SaleYN,Sewer,ShortSaleYN,Show,ShowNoShow,SprinklerYN,StateOrProvince,StatusChangeDate,Stories,StreetDirPrefix,StreetName,StreetNumber,Subdivision,TaxAmount,TaxRange,TaxSectionCode,TaxTownship,TermsNewFinancing,TotalLivingSF,TotalUnits,TransBrokerCommType,Units,Utilities,VirtualTourURL,VirtualTourYN,VOWYN,Water,Waterfront,YearBuilt,Zoning
0,"- Active",,,,,,No,0,0,No,0,"7-10 Ft.",OCALA,"Brick,Frame","Central Electric",Marion,2013-08-07,,"FROM PINE AVE, EAST ON SW 12 ST TO BUILDING ON RIGHT",Yes,Yes,None,No,,,,Right,,"Landscaped,Security Lighting,Wheelchair Access","Private Restrooms,Public Restrooms,Storage Area,Wheelchair Accessible",Tile,No,City,,"Central Electric",,,Yes,Yes,,10.5,,None,Net,Yes,2715590271510005,2013-08-07,271510005,2715,59,394504,0,Active,2715590,4949,"Paved Street,In City Limits",0,,,,,,2013-08-16T23:26:14,,,3,%,,Yes,3172,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",None,28605-001-03,"6-15 Spaces",,,3,2013-08-07T17:50:32,Attached,34471,,Office,Commercial,"O-Medical Office","TURN-KEY DOCTOR'S OFFICE IN GREAT CONDITION. SET UP FOR 2 DOCTORS WITH 7 EXAM ROOMS, 3 RESTROOMS, LARGE RECEPTIONIST WORK/BILLING AREA, 2 DOCTOR'S OFFICES, CONSULTATION ROOM, STORAGE ROOM & BREAK ROOM/KITCHEN, LOTS OF BUILT-IN DESK & CABINETRY, UPDATED A/C SYSTEMS. WALK TO TWO REGIONAL HOSPITALS. LEASE RATE IS $10.50/SF/YR NNN. ALL INCLUDED $4949/MONTH.",3,Shingle,"Other-See Remarks",No,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2013-08-07,One,SW,"12 ST SUITE A-201",40,"Comm Nonsub",4339,22E,19,15,"Cash,Conventional",3172,,%,1,"Street Lights,Underground Electric",,,No,City,,1979,"Office Park"
0,"- Active",No,,2251,,,No,0,0,No,0,"7-10 Ft.",OCALA,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-07-09,,"NE 1ST AVE TO NE 2ND ST, TURN WEST TO BUILDING ON RIGHT",Yes,Yes,,No,,,No,Right,,"Security Lighting,Wheelchair Access",,"W/W Carpet",No,City,,"Heat Pump",,,Yes,Yes,,12.5,,None,Gross,Yes,2715590271510005,2013-07-08,271510005,2715,59,392982,0,Active,2715590,2345,"Paved Street,In City Limits",0,,,,,,2013-07-25T15:43:22,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,2823-078-001,"Other-See Remarks",,,1,2013-07-10T19:13:05,"To Follow",34470,,Office,Commercial,"O-Personal Services","FREESTANDING OFFICE BUILDING WEST OF THE SUNTRUST DRIVE-THRU BANK. GREAT DOWNTOWN LOCATION - WALK TO COURTHOUSE, DOWNTOWN SQUARE, ETC. OFFICE FEATURES LARGE RECEPTION/WORK AREA, 5 PRIVATE OFFICE, CONFERENCE ROOM, KITCHEN/BREAK AREA AND 2 RESTROOMS. THERE ARE 18 STIPED PARKING SPACES DIRECTLY ADJACENT TO THE BUILDING.",2,Metal,"Other-See Remarks",No,City,No,"Call Listing Agent,Go To Site",Vacant,,Florida,,One,NE,"2 ST",210,"Old Survey",0,22E,17,15,,2251,,%,1,"TV Cable Available",,,No,City,,,"B-3 Specialty Business"
0,"- Active",,,5000,5000,,No,0,0,No,0,"15-20 Ft.",OCALA,"Concrete Blk w/ Stucco",None,Marion,2014-02-27,,"SR 35 (SE 58 AVE) TO EAST ON SE 78 ST TO BUILDING ON NE CORNER OF SE 59 CT",Yes,Yes,"Street Level,Other-See Remarks",No,,,No,Right,,"Security Lighting,Sprinklers-Landscaped,Wheelchair Access",,Concrete,No,County,,"Propane Gas",,,Yes,Yes,,0,,"Other-See remarks",Gross,Yes,2715590271510005,2014-02-27,271510005,2715,59,403937,0,Active,2715590,2500,"Paved Street,County Zoning",.74,,,,,,2014-02-28T02:12:33,No,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0","Other-See Remarks",37490-000-01,"6-15 Spaces",,,3,2014-02-28T02:12:33,Attached,34472,,Industrial/Warehouse,Commercial,I-Warehouse,"CLASS ""A"" FREESTANDING WAREHOUSE - CONCRETE BLOCK AND STUCCO CONSTRUCTION, INSULATED, TWO 14X14 ELECTRIC GROUND DOORS AT EACH END OF BUILDING FOR DRIVE-THRU ACCESS, 3 PHASE POWER, BAY HIGH LIGHTING, 6"" CONCRETE FLOORS. THIS IS A SUBLEASE - $2500 GROSS RENT PLUS STATE SALES TAX.",2,Metal,"Leases,Other-See Remarks",No,Septic,No,"Call Listing Agent,Go To Site","Call Listing Agt",No,Florida,,One,SE,"59 CT",7785,"Bltwy Bus Ctr",3150,23E,07,16,,5000,,%,1,"Underground Electric",,,No,City,,,"M-2 Heavy Industrial"
,"- Active",,,,3000,,No,0,0,No,,"Other-See Remarks",BELLEVIEW,"Mobile Manufactured,Prefabricated","Central Electric",Marion,2014-02-14,,"441/301/27 SOUTH TO PROPERTY ON RIGHT",Yes,Yes,,No,,,,Right,,,,,No,"US Highway",30000,"Heat Pump",,,Yes,Yes,,,,"Other-See remarks",,No,2715590271510005,2014-02-14,271510005,2715,59,403317,0,Active,2715590,350000,"County Zoning",.96,,,,IRREG,,2014-02-19T15:13:25,,,3,%,,Yes,840,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,37133-000-00,Paved,,,1,2014-02-17T13:59:41,"To Follow",34420,,Retail,Commercial,"I-Other See Remarks","PROPERTY IS FOR SALE WITH A CURRENT LEASE WITH FORD OF OCALA. LEASE EXPIRES SEPTEMBER 30, 2015. LEASE IS TRIPLE NET RENT WITH TENANT PAYING ALL THE EXPENSES. 3000 SQ FT GARAGE WITH SALES DESK, OFFICE, BREAK ROOM AND 2 RESTROOMS. THREE 12X10 AND ONE 14X12 ROLL-UP GROUND DOORS. OFFICE TRAILER WITH 4 OFFICES. GREAT COMMERCIAL PROPERTY AT A SIGNALIZED INTERSECTION ACROSS FROM SAVE-A-LOT SHOPPING CENTER.",2,Metal,"Building(s) and Land,Leases",Yes,City,No,"Go To Site,Lister Must Accompany","Call Listing Agt",,Florida,2014-02-19,One," S","HWY 441",10786,"Comm Nonsub",3874,22E,25,16,Cash,3840,,%,1,"TV Cable Available",,,No,City,,1980,"B-4 Regional Business"
0,"- Active",,,,39600,,Yes,0,0,No,0,"11-14 Ft.",OCALA,Prefabricated,None,Marion,2014-02-18,,"CR 464 TO OAK RD",Yes,Yes,,No,,,,Right,,"Security Lighting","Public Restrooms",Concrete,No,County,,None,,,Yes,Yes,,0,,"1-3 Years,Month to Month",Gross,Yes,2715590271510005,2014-02-18,271510005,2715,59,403459,0,Active,2715590,8000,"Paved Street,County Zoning",19.91,,,,,,2014-02-21T14:46:05,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0","11-12 Ft.,12 Ft. or More,1-3 Doors",9029-0722-34,"16+ Spaces",,,1,2014-02-21T14:46:05,Attached,34472,,Industrial/Warehouse,Commercial,I-Warehouse,"GOOD INEXPENSIVE STORAGE OR MANUFACTURING SPACE. 2 DOCK DOORS PLUS 2 LARGE GROUND OVERHEAD DOORS, OFFICE AND RESTROOM, 1200 AMP/3 PHASE ELECTRIC, FIRE SPRINKLERS, AMPLE PARKING. POSTED PRICE ON LISTING IS TOTAL RENT PLUS STATE SALES TAX/MONTH.",4,Metal,"Other-See Remarks",No,County,No,"Call Listing Agent,Go To Site","Call Listing Agt",,Florida,,One,,"OAK RD",487,"Slvr Spgs Sh S",N/A,23E,22,16,,39600,,%,1,"Street Lights,Underground Electric",,,No,County,,1981,"M-2 Heavy Industrial"
,"- Active",No,,55552,,,No,5,7,No,,"7-10 Ft.",OCALA,"Concrete Block","Central Electric",Marion,2014-03-19,,"N US 441 TO CR 326, TURN EAST, JUST BEFORE OLD JACKSONVILLE RD ON LEFT",Yes,Yes,,No,,,,Right,,"Security Lighting","Range,Refrigerator","Tile,Vinyl,W/W Carpet",No,County,,"Central Electric",,,Yes,Yes,,,,"Other-See remarks",,No,2715590271510005,2014-03-18,271510005,2715,59,404882,0,Active,2715590,1100000,"County Zoning",6.18,,,,,,2014-03-27T14:14:11,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,14845-002-00,Paved,,,4,2014-03-27T14:14:11,"To Follow",34479,,"Residential Income",Commercial,R-Apartment,"16 DUPLEXES IN A QUIET COUNTRY LOCATION, JUST NORTH OF OCALA. ALL ARE 2 BEDROOMS, 1 BATHROOM, LIVING AREA, DINING AREA, KITCHEN AND LAUNDRY ROOM. CENTRAL WATER SYSTEM AND SEPTIC. LOW VACANCY, FAMILY OWNED AND MANAGED.",0,Shingle,Leases,Yes,Septic,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,,One,NE,"70 ST",1641,"Comm Nonsub",22850,22E,21,14,"Cash,Conventional",55552,,%,5,"TV Cable Available",,,No,Community,,1973,"B-2 Community Business"
,"- Active",,,46800,45000,,Yes,0,0,No,,"21-25 Ft.",OCALA,Prefabricated,"Central Electric",Marion,2014-03-29,,"I-75 AT SR 40 EAST, SOUTH ON SW 33 AVE, EAST ON SW 3 ST TO LAST BUILDING ON RIGHT",Yes,Yes,"Dock Height,Street Level",No,,,No,Right,,"Fenced,Security Lighting","Private Restrooms,Security Alarm System",Concrete,No,City,,"Central Electric",,,Yes,Yes,,,,None,,No,2715590271510005,2014-03-28,271510005,2715,59,405384,0,Active,2715590,1080000,"Paved Street,Cul-De-Sac",6.97,,,,,,2014-03-31T17:10:46,Yes,,3,%,,Yes,2556,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,22767-002-00,"Other-See Remarks",,,4,2014-03-31T17:10:46,"To Follow",34474,,Industrial/Warehouse,Commercial,I-Warehouse,"2 UNITS DOCK HIGH/GROUND HIGH WAREHOUSE 1 MILE EAST OF I-75. 20 FT EAVE HEIGHT, FIRE SPRINKLED, CITY OF OCALA UTILITIES, FENCED STORAGE YARD. 2 ACRES WITH BUILDING ZONED M-1, 5 ACRES BEHIND BUILDING ZONED M-2.",5,Metal,"Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",Yes,Florida,,One,SW,"3 ST",3100,"So 40 Ind Park",13318,21E,14,15,"Cash,Lease Option,Other-See Remarks",46800,,%,2,"Other-See Remarks",,,No,City,,1973,"M-1 Light Industrial"
,"- Active",No,,12560,10026,,No,0,0,No,,"Other-See Remarks",OCALA,"Concrete Block,Frame,Prefabricated","Central Electric",Marion,2014-03-29,,"SR 40 WEST OF I-75 TO SIGNAL AT SW 52 AVE, TURN RIGHT TO BUILDING ON LEFT",Yes,Yes,"Street Level",No,,,,Right,,"Landscaped,Security Lighting",,"Concrete,Tile",No,City,,"Central Electric,Heat Pump",,,Yes,Yes,,,,None,,No,2715590271510005,2014-03-28,271510005,2715,59,405385,0,Active,2715590,1100000,"Paved Street",3.05,358,425,371,343,,2014-04-03T16:09:02,,,3,%,,Yes,2534,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0","12 Ft. or More,12 or More Ft. Wide",21647-001-05,"16+ Spaces,Paved",,,12,2014-04-02T18:30:03,"To Follow",34482,,Industrial/Warehouse,Commercial,"I-Warehouse,OT-Other See Remarks","LOCATION, LOCATION - CLASS A FLEET MAINTENANCE/TRUCK SERVICE TERMINAL, WAREHOUSING & CORPORATE OFFICE. 6 PRIMARY SERVICE BAYS EACH HAVING 14X14 ROLL-UP OVERHEAD DOORS, 18' CLEAR EAVE HEIGHT CLEAR SPAN. 1200 SF TRUCK PARTS AND STORAGE AREA, DETACHED TRUCK PORT FOR STORAGE AND TRUCK WASH WITH TWO 5000 GALLON UNDERGROUND VAULTS. OFFICE CONTAINS 3 PRIVATE OFFICES, RECEPTION AREA, 2 BULL PEN AREA, LOUNGE, 2 RESTROOMS AND A FULL BATH. WAREHOUSE RESTROOM, MAINTENANCE MANAGER'S OFFICE.",3,Metal,"Building(s) and Land",Yes,City,No,"Call Listing Agent","Call Listing Agt",,Florida,2014-04-03,One,NW,"52 AVE",460,"Comm Nonsub",7967,21E,16,15,"Cash,Conventional",12560,,%,1,"Underground Electric",,,No,City,,2005,"M-1 Light Industrial"
,"- Active",No,,9718,,,No,0,0,No,,"7-10 Ft.",OCALA,"Brick,Frame,Prefabricated","Central Electric,Zoned",Marion,2014-03-12,,"WEST SILVER SPRINGS BLVD TO BUILDING ON NORTH SIDE OF HWY EAST O NW 27 AVE",Yes,Yes,,No,,,,Right,,"Security Lighting,Wheelchair Access",,"Tile,Vinyl",No,"City,State",,"Heat Pump,Zoned",,,Yes,Yes,,,,"Other-See remarks",,No,2715590271510005,2014-03-12,271510005,2715,59,404552,0,Active,2715590,480000,"Highway Frontage,In City Limits",2.38,,,,,,2014-03-18T19:15:23,,,3,%,,Yes,9558,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,2260-209-015,Paved,,,3,2014-03-18T19:15:23,"To Follow",34475,,Office,Commercial,"Rt-Personal Services","PROFESSIONAL OFFICE BUILDING WITH TWO TENANTS, COUNTS EARLY LEARNING ACADEMY AND AGENCY FOR HEALTHCARE ADMINISTRATION. THE ADMINISTRATION OFFICE IS 4520 SF AND CONSISTS OF 22 OFFICES, CONFERENCE ROOM, BREAK ROOM AND STORAGE. THE LEARNING ACADEMY IS 4617 SF AND HAS 3 OFFICES, 4 CLASSROOMS AND A LARGE LEARNING ROOM. AMPLE PARKING.",5,Metal,"Building(s) and Land,Leases",Yes,City,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,,One,W,"SILVER SPRINGS BLVD",2441,"West End",9253,21E,13,15,Cash,9718,,%,2,"TV Cable Available",,,No,City,,1988,"B-2 Community Business"
0,"- Active",No,,9718,,,No,0,0,No,0,"7-10 Ft.",OCALA,"Brick,Frame,Prefabricated","Central Electric,Zoned",Marion,2014-03-12,,"WEST SILVER SPRINGS BLVD TO BUILDING ON NORTH SIDE OF HWY EAST O NW 27 AVE",Yes,Yes,,No,,,,Right,,"Security Lighting,Wheelchair Access",,"Tile,Vinyl",No,"City,State",,"Heat Pump,Zoned",,,Yes,Yes,,8,,"Other-See remarks",Gross,Yes,2715590271510005,2014-03-12,271510005,2715,59,404553,0,Active,2715590,3013,"Highway Frontage,In City Limits",2.38,,,,,,2014-03-18T19:16:14,,,3,%,,Yes,4520,"- Active",,,,,,,,,,,,,,,"FOXFIRE REALTY-0",,2260-209-015,Paved,,,1,2014-03-18T19:16:14,"To Follow",34475,,Office,Commercial,"Rt-Personal Services","AGENCY FOR HEALTHCARE ADMINISTRATION FOR LEASE AS OF JULY 2014. THE AGENCY'S OFFICE IS DESIGNED FOR AN ADMINISTRATION OFFICE CONSISTING OF 22 PRIVATE OFFICES, CONFERENCE ROOM, BREAK ROOM AND STORAGE AREA. THE RENT IS CALCULATED AT $8/SF/YR GROSS RENT PAID MONTHLY, $3013 PLUS STATE SALES TAX.",5,Metal,"Building(s) and Land,Leases",No,City,No,"Appointment,Call Listing Agent","Call Listing Agt",,Florida,,One,W,"SILVER SPRINGS BLVD",2441,"West End",9253,21E,13,15,Cash,4520,,%,2,"TV Cable Available",,,No,City,,1988,"B-2 Community Business"
,"- Active",No,,,,,No,0,0,No,,"7-10 Ft.",Ocala,Frame,"Central Electric",Marion,2012-09-05,,"South on HWY US 441-27-301 TO PROPERTY ON LEFT. See sign.",Yes,Yes,,No,,,,Right,,Fenced,"Private Restrooms",,,"US Highway",,"Central Electric",,,Yes,Yes,,0,,None,,No,2715900271510740,2012-09-05,271510740,2715,90,379275,0,Active,2715900,495000,"Paved Street",6.34,,,,,,2014-03-27T16:01:50,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"C21/SCROGGIE REALTY INC-0",,35926-000-00,"6-15 Spaces",,,14,2012-09-05T18:36:54,Attached,34480,,Retail,Commercial,"Rt-Retail Store,I-Warehouse","This property is zoned B-5 M-1, There are three building on the property. 1st is presently rented to Cabin Creeks Uniques. 2nd is a moble home with 1500 sq feet of living area. 3rd is the Ernie's Auction House, with 7000 sq feet of space. All of this on 6.34 Acres.",3,Shingle,"Building(s) and Land",Yes,Septic,No,Appointment,"Call List Office",,Florida,2013-03-27,One,SE,"SOUTH PINE AVE",5305,"Comm Nonsub",5942.29,22E,04,16,"Cash,Conventional",7000,,%,3,"Above Ground Electric",http://www.visualtour.com/shownp.asp?sk=13&t=2987141,Yes,No,Well,,1979,"B-5 Heavy Business"
,"- Active",,,5366,,,Yes,0,0,No,,"7-10 Ft.",BELLEVIEW,"Concrete Block","Central Electric",Marion,2013-08-09,,"FROM BELLEVIEW, NORTH ON US HWY 441 TO 102 PLACE, T/R TO PROPERTY ON LEFT.  SEE SIGN.",Yes,Yes,,No,,,,,,Landscaped,,"Vinyl,W/W Carpet",,,,"Central Electric",,,Yes,Yes,,,,"1-3 Years",,No,2715900271510740,2013-08-09,271510740,2715,90,394619,0,Active,2715900,379000,,1.46,300,,,215,,2014-02-05T16:44:26,,,0,%,,Yes,,"- Active",,,,,,,,,,,,,,,"C21/SCROGGIE REALTY INC-0",,37034-001-01,"Other-See Remarks",,,14,2014-01-24T13:50:12,Attached,34420,,Retail,Commercial,"O-Personal Services,Rt-Retail Store","5366 SQ. FT. PROFESSIONAL OFFICE BLDG.  LOBBY, RECEPTION/BUSINESS OFFICE FILE ROOM, ADA COMPLIANT RESTROOMS, 14 OFFICES, LARGE CONFERENCE ROOM.",3,Shingle,"Other-See Remarks",Yes,City,No,"Call Listing Agent,Lockbox Supra,Vacant",Vacant,,Florida,2013-08-15,One,SE,"102 PLACE",4785,"Comm Nonsub",7693.86,22E,25,16,,5366,,%,0,"Above Ground Electric",http://www.visualtour.com/shownp.asp?sk=13&t=3133375,Yes,Yes,City,,2002,"B-5 Heavy Business"
,"- Active",,,3200,,,Yes,1,0,No,,"11-14 Ft.",OCALA,"Frame w/ Aluminum","Central Electric",Marion,2013-08-01,,"NORTH OF BELLEVIEW ON US HWY. 441-27-301.  SEE SIGN ON LEFT NEXT TO PAPA JOHN'S PIZZA.",Yes,Yes,"Street Level",No,,,No,,,,,"Concrete,Tile,Vinyl",No,"State,US Highway",,"Central Electric",,,Yes,Yes,,,,"1-3 Years",,No,2715900271510740,2013-07-31,271510740,2715,90,394136,0,Active,2715900,495000,"Paved Street",4.88,,,,,,2013-08-01T14:45:32,No,,2.5,%,,Yes,,"- Active",,,,,,,,,,,,,,,"C21/SCROGGIE REALTY INC-0","11-12 Ft.",36940-001-00,"Other-See Remarks",,,6,2013-08-01T14:35:35,Attached,34480,,Retail,Commercial,"Rt-Retail Store,OT-Other See Remarks","GREAT COMMERCIAL SITE.  OFFICE WITH WAREHOUSE PROPERTY ON 4.88 ACRES WITH ROAD FRONTAGE ON HWY 441-27-301 AND 80 AVENUE.",1,,"Building(s) and Land",Yes,"Other-See Remarks",No,"Lockbox Supra","Call List Office",No,Florida,2013-08-01,One,SE,"US HWY 441",9468,"Comm Nonsub",6036.82,22E,23,22,"Cash,Conventional,FHA",3200,,%,1,"Above Ground Electric",http://www.visualtour.com/shownp.asp?sk=13&t=3124975,Yes,Yes,"Other-See Remarks",,,"B-5 Heavy Business"
,"- Active",,,,,,Yes,5,7,No,,"7-10 Ft.",BELLEVIEW,"Mobile Manufactured","Central Electric",Marion,2014-04-04,,"FROM BELLEVIEW 441/27 TO CTY RD C25, GO TO 65 COURT, T/L GO TO 108 STREET. PROPERTY ON LEFT.",Yes,Yes,,No,,,,,,,,,,,,"Propane Gas",,,Yes,Yes,,,,"Other-See remarks",,No,2715900271510740,2014-04-04,271510740,2715,90,405701,0,Active,2715900,235000,,1.06,,,,,,2014-04-07T12:18:24,,,0,%,,Yes,,"- Active",,,,,,,,,,,,,,,"C21/SCROGGIE REALTY INC-0",,3796-002-005,"6-15 Spaces",,,7,2014-04-04T16:46:16,Attached,34420,,"Residential Income",Commercial,"R-Mobile Home Park","CEDAR GROVE MOBILE HOME PARK - 4 MOBILES, 2 BEDROOM HOUSE AND 2 LOTS. ALL RENTED!",0,,"Building(s) and Land",Yes,City,No,"Call List Office,Call Listing Agent","Call Listing Agt",,Florida,2014-04-07,Other,SE,"108 ST",6575,"The Cedars",3622.09,23E,30,16,,2352,,%,5,"Above Ground Electric",http://www.visualtour.com/shownp.asp?sk=13&t=3296486,Yes,Yes,City,,,"P-MH Mobile Home Park"
,"- Active",,,2996,,,No,2,3,No,,"7-10 Ft.,11-14 Ft.",Ocala,,"Central Electric",Marion,2012-09-27,,"Located on Baseline Road, A little farther down then the greenway park.",Yes,Yes,,No,,"Maplewood Elementary School",,Right,,,,,No,,,"Central Electric","Forest High School",,Yes,Yes,,0,,"Owner Occupied-Will Vacat",,No,2715830271510062,2012-09-24,271510062,2715,83,380269,0,Active,2715830,499000,,.46,,,,,"Osceola Middle School",2014-03-31T21:05:37,,,3,%,,Yes,,"- Active",,,,,,,,,,,,,,,"PREFERRED PROP OF CENTRAL FLA-0",,9022-0469-06,"6-15 Spaces,Paved",,,14,2012-09-27T14:15:40,Attached,34480,,Office,Commercial,"OT-Other See Remarks","PRIME LOT! This home has been refurbished to suit your  perfect office needs. As you walk in the office there is a lovely reception area and waiting room. As you step behind the door into the office building you'll find the real beauty. It is set up for 9 office spaces but can be arranged for more or less. The two bedrooms have been turned into private offices. It has a full kitchen, 2 spacious bathrooms & full kitchen. A must see!",2,,"Building(s) and Land,Building(s) Only",Yes,Septic,No,"Appointment,Call List Office,Call Listing Agent","Call Listing Agt",,Florida,2014-02-18,One,SE,"58 AVE",3725,"Slvr Spgs Sh S",834.99,23E,30,15,,2996,,%,1,"Street Lights",,,No,Well,,1995,"R-1 Single Family Dwelling"
0,"- Active",,,,,,No,0,0,No,20,"7-10 Ft.",Ocala,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-04-24,,"Intersection of SE 17th Street and Hwy 441, head south on Hwy 441, property will be on your left right before the Pizza Hut",Yes,Yes,,No,,,,Right,,,,"Vinyl,W/W Carpet",,"US Highway",,"Central Electric",,,Yes,Yes,,11.09,,"1-3 Years",Net,Yes,2715830271510062,2013-04-24,271510062,2715,83,389574,0,Active,2715830,296,"Paved Street",.42,,,,,,2014-03-31T21:06:11,,,250.00,$,,Yes,,"- Active",,,,,,,,,,,,,,,"PREFERRED PROP OF CENTRAL FLA-0",,3098-001-007,"2-5 Spaces",,,5,2013-07-18T18:19:44,Attached,34471,,Office,Commercial,O-Building,"FREE LAST MONTH RENT!! Location! Location! Location! Office space available to lease, 342 sq. feet, one room with green carpet and tan walls. This unit has a bathroom with commode and sink. Water is included in rental amount, Sales tax is not included in rental amount. Great location to have your office! Right next to the Pizza Hut on South Pine. Hurry this one will go quick!",1,Shingle,Leases,No,City,No,"Call List Office,Call Listing Agent","Call List Office",,Florida,2014-02-18,One," S","PINE AVE",2221,"Riggs Sub",485.46,22E,19,15,,342,,$,1,"Underground Electric",,,No,City,,1985,"B-2 Community Business"
,"- Active",,,,,,No,0,0,No,,"Other-See Remarks",Belleview,"Mobile Manufactured","Central Electric",Marion,2013-12-31,,"From Ocala South on 441, turn left on SE 126th Place, make Right on SE 78th Terrace, Park on right",Yes,Yes,,No,,,,Right,,"Fenced,Security Lighting","Other-See Remarks","Other-See Remarks",No,,,"Central Electric",,,Yes,Yes,,,,"1-3 Years,Varied Terms",,No,2715830271510062,2013-12-31,271510062,2715,83,401127,0,Active,2715830,349000,"Paved Street,Unpaved Street,Dead End Street,County Zoning",4.63,,,,,,2014-02-18T13:43:05,,,3.0,%,,Yes,,"- Active",,,,,,,,,,,,,,,"PREFERRED PROP OF CENTRAL FLA-0",None,4549-002-004,Unpaved,,,7,2013-12-31T17:21:40,Attached,34420,,"Residential Income",Commercial,"R-Mobile Home Park","Quiet Beautiful 13 unit Mobile Home Park, very close to ""The Villages"". 13 sites available with water, sewer, underground electric & meters. Park is situated on only 2 of 4.68 acres of land.  13 lot sizes 50'x90'. All infrastructure has been updated.  Currently park has 4 mobiles on it, 4 occupied with $ month income.  Investment potential for 9 lot rentals from $250 mo. including water, sewer, trash & lawn.",0,Shingle,"Building(s) and Land,Leases",Yes,Septic,No,"Appointment,Other-See Remarks","Call Listing Agt",,Florida,2014-02-18,One,SE,"78 TERR",12660,"Blvw Ranchettes",3127.91,23E,05,17,"Conventional,Owner",0,,%,4,"Underground Electric",,,No,Well,,,"R-4 Residential Mixed Use"
0,"- Active",,,,,,No,1,7,No,60,"7-10 Ft.",Ocala,"Concrete Blk w/ Stucco","Central Electric",Marion,2013-04-25,,"Intersection of SE 17th Street and Hwy 441, head south on Hwy 441, property will be on your left right before the Pizza Hut",Yes,Yes,,No,,,,Right,,,,"Tile,W/W Carpet",,"US Highway",,"Central Electric",,,Yes,Yes,,7.18,,"1-3 Years",Net,Yes,2715830271510062,2013-04-25,271510062,2715,83,389633,0,Active,2715830,695,"Paved Street",.28,,,,,,2014-03-31T21:06:37,,,250.00,$,,Yes,,"- Active",,,,,,,,,,,,,,,"PREFERRED PROP OF CENTRAL FLA-0",,3098-001-006,"6-15 Spaces",,,16,2013-07-18T18:20:34,Attached,34471,,Office,Commercial,O-Building,"3 MONTHS FREE RENT!!  Location! Location! Location! Office space available to lease, 1197 sq. feet, 1 reception, 6 offices, 1 break room, 1 men's restroom and 1 women's. One of the offices has a full bath with shower. This unit has a tile entrance and gray commercial carpet throughout. Water is included in rent, Sales tax is not included in total.",3,Shingle,Leases,No,City,No,"Call List Office,Call Listing Agent,Vacant","Call List Office",,Florida,2014-02-18,One," S","PINE AVE",2227,"Riggs Sub",430.88,22E,19,15,,1197,,$,5,"Underground Electric",,,No,City,,1985,"B-2 Community Business"
